,filepath,label,text,sentiment
7778,data/MELD.Raw/train_audio/dia822_utt4.mp3,joy,"No. They said you 'Weren't believable as a human being.' So, you can work on that.",positive
7779,data/MELD.Raw/train_audio/dia822_utt5.mp3,neutral,"Okay, what else?",neutral
7780,data/MELD.Raw/train_audio/dia822_utt6.mp3,neutral,"Um, the off-Broadway play people said 'You were pretty but dumb.'",neutral
7781,data/MELD.Raw/train_audio/dia822_utt7.mp3,sadness,Oh.,negative
7782,data/MELD.Raw/train_audio/dia822_utt8.mp3,neutral,"Oh no wait, I'm sorry, that's 'pretty dumb.'",neutral
7783,data/MELD.Raw/train_audio/dia823_utt0.mp3,neutral,Hey.,neutral
7784,data/MELD.Raw/train_audio/dia823_utt1.mp3,neutral,How's the maniac?,neutral
7785,data/MELD.Raw/train_audio/dia823_utt2.mp3,joy,"Oh, well he's yummy. We did a little kissin'.",positive
7786,data/MELD.Raw/train_audio/dia823_utt3.mp3,surprise,"Phoebe, what are you doing?",negative
7787,data/MELD.Raw/train_audio/dia823_utt4.mp3,neutral,"Oh, no, no, no, no. You know what, he's not into that stuff anymore. He quit for me.",neutral
7788,data/MELD.Raw/train_audio/dia823_utt5.mp3,disgust,"Pheebs, this guy has been obsessed with your sister, for God knows how long, okay, you don't just give up something like that.",negative
7789,data/MELD.Raw/train_audio/dia823_utt6.mp3,joy,"Look, he gave me his night vision goggles and everything.",positive
7790,data/MELD.Raw/train_audio/dia823_utt7.mp3,surprise,You're taking the word of a guy who has night vision goggles?,negative
7791,data/MELD.Raw/train_audio/dia823_utt8.mp3,surprise,"What, he's not still following her. Do you think he is still following her?",positive
7792,data/MELD.Raw/train_audio/dia823_utt9.mp3,disgust,"Pheebs, wake up and smell the restraining order.",negative
7793,data/MELD.Raw/train_audio/dia823_utt10.mp3,neutral,What are you saying I should do?,neutral
7794,data/MELD.Raw/train_audio/dia823_utt11.mp3,neutral,"I think, that if you really like this guy, you should just trust him.",neutral
7795,data/MELD.Raw/train_audio/dia823_utt12.mp3,joy,"Thank you, Monica.",positive
7796,data/MELD.Raw/train_audio/dia823_utt13.mp3,neutral,"Orrr, you could follow him and see where he goes.",neutral
7797,data/MELD.Raw/train_audio/dia823_utt14.mp3,surprise,"Oh, that's what I would do, forget mine.",positive
7798,data/MELD.Raw/train_audio/dia824_utt0.mp3,joy,Hey guys check it out! My mom sent me the paper!,positive
7799,data/MELD.Raw/train_audio/dia824_utt1.mp3,joy,"Ooh, lets see it!",positive
7800,data/MELD.Raw/train_audio/dia825_utt0.mp3,surprise,Shes not crazy is she?,negative
7801,data/MELD.Raw/train_audio/dia825_utt1.mp3,neutral,No.,neutral
7802,data/MELD.Raw/train_audio/dia825_utt2.mp3,neutral,"So uh, how you doin?",neutral
7803,data/MELD.Raw/train_audio/dia826_utt0.mp3,joy,There he is!,positive
7804,data/MELD.Raw/train_audio/dia826_utt1.mp3,joy,Theres our star!,positive
7805,data/MELD.Raw/train_audio/dia826_utt2.mp3,neutral,"So, so, whatd ya think?",neutral
7806,data/MELD.Raw/train_audio/dia826_utt3.mp3,joy,Almost as good as that play with the two naked girls on the see-saw.,positive
7807,data/MELD.Raw/train_audio/dia826_utt4.mp3,sadness,I-I wasnt in that.,negative
7808,data/MELD.Raw/train_audio/dia827_utt0.mp3,neutral,"Wow, I have the spirit of an old Indian women living in mine.",neutral
7809,data/MELD.Raw/train_audio/dia827_utt1.mp3,joy,So then you know?,positive
7810,data/MELD.Raw/train_audio/dia827_utt2.mp3,neutral,"The mailman was downstairs, so I brought up your mail.",neutral
7811,data/MELD.Raw/train_audio/dia827_utt3.mp3,neutral,"Oh, good. Thanks.",neutral
7812,data/MELD.Raw/train_audio/dia827_utt4.mp3,neutral,Now what is Fabutec?,neutral
7813,data/MELD.Raw/train_audio/dia827_utt5.mp3,fear,"Okay, all right dont judge me to much.",negative
7814,data/MELD.Raw/train_audio/dia827_utt6.mp3,neutral,Okay?,neutral
7815,data/MELD.Raw/train_audio/dia827_utt7.mp3,neutral,"Um, but I saw this info-mercial, and um, I swear to you I have never-ever bought anything on TV before, except for this mop.",neutral
7816,data/MELD.Raw/train_audio/dia827_utt8.mp3,joy,"But there was this stuff on leg waxing, it just, it looked so amazing....",positive
7817,data/MELD.Raw/train_audio/dia827_utt11.mp3,joy,"Oh, its incredible! I so want to be a Waxine girl.",positive
7818,data/MELD.Raw/train_audio/dia827_utt12.mp3,joy,I know!!,positive
7819,data/MELD.Raw/train_audio/dia827_utt13.mp3,fear,God. Do think it really doesnt hurt? Cause how can they do that?,negative
7820,data/MELD.Raw/train_audio/dia827_utt14.mp3,joy,Hello! Organic substances recently discovered in the depths of the rain forest!,positive
7821,data/MELD.Raw/train_audio/dia827_utt15.mp3,neutral,They have the best stuff in there.,neutral
7822,data/MELD.Raw/train_audio/dia828_utt0.mp3,anger,"Comin' through. Move, move.",negative
7823,data/MELD.Raw/train_audio/dia828_utt1.mp3,joy,"Oh, 'scuse me. I was kinda using that machine.",positive
7824,data/MELD.Raw/train_audio/dia828_utt2.mp3,disgust,"Yeah, well, now you're kinda not.",negative
7825,data/MELD.Raw/train_audio/dia828_utt3.mp3,anger,But I saved it. I put my basket on top.,negative
7826,data/MELD.Raw/train_audio/dia828_utt4.mp3,anger,"Oh, I'm sorry, is that your basket? It's really pretty. Unfortunately, I don't see suds.",negative
7827,data/MELD.Raw/train_audio/dia828_utt5.mp3,surprise,What?,negative
7828,data/MELD.Raw/train_audio/dia828_utt6.mp3,anger,"No suds, no save. Ok?",negative
7829,data/MELD.Raw/train_audio/dia828_utt7.mp3,neutral,What's goin' on?,neutral
7830,data/MELD.Raw/train_audio/dia828_utt8.mp3,disgust,"Hi, uh, nothing. That horrible woman just took my machine.",negative
7831,data/MELD.Raw/train_audio/dia828_utt9.mp3,neutral,Was your basket on top?,neutral
7832,data/MELD.Raw/train_audio/dia828_utt10.mp3,neutral,"Yeah, but, there were no suds.",neutral
7833,data/MELD.Raw/train_audio/dia828_utt11.mp3,neutral,So?,neutral
7834,data/MELD.Raw/train_audio/dia828_utt12.mp3,neutral,"Well, you know, no suds, no save.",neutral
7835,data/MELD.Raw/train_audio/dia828_utt13.mp3,anger,"No suds? Excuse me, hold on a second.  That's my friend's machine.",negative
7836,data/MELD.Raw/train_audio/dia828_utt14.mp3,neutral,"Hey, hey, hey, her stuff wasn't in it.",neutral
7837,data/MELD.Raw/train_audio/dia828_utt15.mp3,anger,"Hey, hey, hey, that's not the rule and you know it.",negative
7838,data/MELD.Raw/train_audio/dia829_utt0.mp3,anger,Cause it's good money! But that doesn't change the fact that    this is an evil blood sucking corporate machine!,negative
7839,data/MELD.Raw/train_audio/dia829_utt1.mp3,joy,"Well, I think this is a great place to work!",positive
7840,data/MELD.Raw/train_audio/dia829_utt2.mp3,anger,"Ok, are they listening?",negative
7841,data/MELD.Raw/train_audio/dia830_utt0.mp3,joy,Varrrrrroom!,positive
7842,data/MELD.Raw/train_audio/dia830_utt1.mp3,joy,Hey!,positive
7843,data/MELD.Raw/train_audio/dia830_utt2.mp3,anger,Watch it lady!,negative
7844,data/MELD.Raw/train_audio/dia830_utt3.mp3,joy,Varrrrrrrrrrom!,positive
7845,data/MELD.Raw/train_audio/dia830_utt4.mp3,joy,Hey-hey good lookin!,positive
7846,data/MELD.Raw/train_audio/dia830_utt5.mp3,joy,Varrrrrrrrroom.,positive
7847,data/MELD.Raw/train_audio/dia830_utt6.mp3,sadness,"All right, Ill leave.",negative
7848,data/MELD.Raw/train_audio/dia830_utt7.mp3,sadness,My beds so boring.,negative
7849,data/MELD.Raw/train_audio/dia831_utt0.mp3,anger,Ross do you realise this is the first time in my life Im doing something I actually care about.,negative
7850,data/MELD.Raw/train_audio/dia831_utt1.mp3,anger,This is the first time in my life Im doing something that Im actually good at.,negative
7851,data/MELD.Raw/train_audio/dia831_utt2.mp3,neutral,I mean.,neutral
7852,data/MELD.Raw/train_audio/dia831_utt3.mp3,anger,if you dont get that...,negative
7853,data/MELD.Raw/train_audio/dia831_utt4.mp3,anger,"No, hey, I get that, okay, I get that big time.",negative
7854,data/MELD.Raw/train_audio/dia831_utt5.mp3,anger,"And Im happy for ya, but Im tired of having a relationship with your answering machine!",negative
7855,data/MELD.Raw/train_audio/dia831_utt6.mp3,sadness,"Okay, I dont know what to do anymore.",negative
7856,data/MELD.Raw/train_audio/dia831_utt7.mp3,joy,Well neither do I!,positive
7857,data/MELD.Raw/train_audio/dia832_utt0.mp3,anger,Hey!,negative
7858,data/MELD.Raw/train_audio/dia832_utt1.mp3,neutral,"Im sorry Im late, did I miss anything?",neutral
7859,data/MELD.Raw/train_audio/dia832_utt2.mp3,neutral,Joey stuffing 15,neutral
7860,data/MELD.Raw/train_audio/dia832_utt3.mp3,surprise,15?  Your personal best! (Ross takes an,positive
7861,data/MELD.Raw/train_audio/dia832_utt4.mp3,neutral,Where were you?,neutral
7862,data/MELD.Raw/train_audio/dia832_utt5.mp3,neutral,"Oh, on a date. Yeah, I met this girl on the train going to a museum upstate.",neutral
7863,data/MELD.Raw/train_audio/dia832_utt6.mp3,surprise,"Oh, yeah! How did you meet her?",positive
7864,data/MELD.Raw/train_audio/dia832_utt7.mp3,neutral,"Oh, which museum?",neutral
7865,data/MELD.Raw/train_audio/dia832_utt8.mp3,neutral,"No, answer his.",neutral
7866,data/MELD.Raw/train_audio/dia832_utt9.mp3,joy,"Okay, it was just me and her at the back of the train, and I sat near the door, so shed have to pass by me if she wanted to switch cars.",positive
7867,data/MELD.Raw/train_audio/dia832_utt10.mp3,joy,She was totally at my mercy.,positive
7868,data/MELD.Raw/train_audio/dia832_utt11.mp3,sadness,Were you so late because you were burring this woman?,negative
7869,data/MELD.Raw/train_audio/dia832_utt12.mp3,neutral,"No, Im getting back down cause she lives in Poughkeepsie.",neutral
7870,data/MELD.Raw/train_audio/dia832_utt13.mp3,joy,"She seems really great, but shes like totally great, but she lives two and a half hours away.",positive
7871,data/MELD.Raw/train_audio/dia832_utt14.mp3,anger,How can she be great if shes from Poughkeepsie?  That joke wouldve killed in Albany.,negative
7872,data/MELD.Raw/train_audio/dia832_utt15.mp3,joy,"Done! I did it! Heh, whos stupid now?",positive
7873,data/MELD.Raw/train_audio/dia833_utt0.mp3,joy,"No, there is no way! It can",positive
7874,data/MELD.Raw/train_audio/dia833_utt1.mp3,neutral,Why is your family,neutral
7875,data/MELD.Raw/train_audio/dia833_utt2.mp3,anger,He cannot play at our wedding!,negative
7876,data/MELD.Raw/train_audio/dia833_utt3.mp3,anger,I mean everyone will leave!,negative
7877,data/MELD.Raw/train_audio/dia833_utt4.mp3,anger,"I mean come on, that is just noise!",negative
7878,data/MELD.Raw/train_audio/dia833_utt5.mp3,anger,Its not even a song!,negative
7879,data/MELD.Raw/train_audio/dia833_utt6.mp3,neutral,"If you listen very carefully, I think its",neutral
7880,data/MELD.Raw/train_audio/dia834_utt0.mp3,surprise,"Oh, I want to look too! . Yikes!",positive
7881,data/MELD.Raw/train_audio/dia834_utt1.mp3,neutral,"So do you think that these picturesAre, are they trying to tell a story?",neutral
7882,data/MELD.Raw/train_audio/dia834_utt2.mp3,neutral,"Oh, yeah, sure.",neutral
7883,data/MELD.Raw/train_audio/dia834_utt3.mp3,neutral,"I mean, like in the case of this young woman, she has lost her clothes, so she rides naked on the horse, shes crying out, Where are they, where are they?",neutral
7884,data/MELD.Raw/train_audio/dia834_utt4.mp3,neutral,"Well, shes not going to find them lying in the grass like that.",neutral
7885,data/MELD.Raw/train_audio/dia834_utt5.mp3,joy,"Oh, yeah. Aw, remember the days when you used to go out to the barn, lift up your shirt, and bend over?",positive
7886,data/MELD.Raw/train_audio/dia834_utt6.mp3,neutral,Yeah.,neutral
7887,data/MELD.Raw/train_audio/dia834_utt7.mp3,neutral,"You see, now, I would date this girl.",neutral
7888,data/MELD.Raw/train_audio/dia834_utt8.mp3,neutral,"Shes cute, shes outdoorsy, you know, and she knows how to build a fire.",neutral
7889,data/MELD.Raw/train_audio/dia834_utt9.mp3,neutral,"I mean, thats got to come in handy",neutral
7890,data/MELD.Raw/train_audio/dia834_utt10.mp3,neutral,"Okay, Ive got a question. If you had to pick one of us to date, who would it be?",neutral
7891,data/MELD.Raw/train_audio/dia834_utt11.mp3,neutral,I dont know.,neutral
7892,data/MELD.Raw/train_audio/dia834_utt12.mp3,neutral,Me neither.,neutral
7893,data/MELD.Raw/train_audio/dia834_utt13.mp3,neutral,Rachel.,neutral
7894,data/MELD.Raw/train_audio/dia834_utt14.mp3,surprise,What?!,negative
7895,data/MELD.Raw/train_audio/dia834_utt15.mp3,neutral,I dont know.  Me neither.,neutral
7896,data/MELD.Raw/train_audio/dia835_utt0.mp3,sadness,"Look, I wanted to tell Im-Im sorry you lost.",negative
7897,data/MELD.Raw/train_audio/dia835_utt1.mp3,neutral,"Listen, Ive got a secret for ya. I let him win.",neutral
7898,data/MELD.Raw/train_audio/dia835_utt2.mp3,anger,Is that a secret or a lie.,negative
7899,data/MELD.Raw/train_audio/dia835_utt3.mp3,neutral,"No, I let him winRoss!",neutral
7900,data/MELD.Raw/train_audio/dia835_utt4.mp3,surprise,Yeah?,positive
7901,data/MELD.Raw/train_audio/dia835_utt5.mp3,anger,Would you tell her I let you win please?,negative
7902,data/MELD.Raw/train_audio/dia835_utt6.mp3,neutral,Oh. Yeah.  Uh Chandler,neutral
7903,data/MELD.Raw/train_audio/dia835_utt7.mp3,anger,I am strong! Ill show you!,negative
7904,data/MELD.Raw/train_audio/dia835_utt8.mp3,disgust,Chandler please!,negative
7905,data/MELD.Raw/train_audio/dia835_utt9.mp3,anger,Oh whats the matter? Are you scared?,negative
7906,data/MELD.Raw/train_audio/dia835_utt10.mp3,anger,Lets go big bunny!,negative
7907,data/MELD.Raw/train_audio/dia835_utt11.mp3,neutral,Okay. 123Go!   Im gonna kill myself!,neutral
7908,data/MELD.Raw/train_audio/dia836_utt0.mp3,neutral,"Hey Ross, is uh, is Staten Island really an island?",neutral
7909,data/MELD.Raw/train_audio/dia836_utt1.mp3,surprise,"Uh-huh, that's why they call it Staten",positive
7910,data/MELD.Raw/train_audio/dia836_utt2.mp3,surprise,Ohhh. I thought it was like Long Island.,positive
7911,data/MELD.Raw/train_audio/dia836_utt3.mp3,neutral,Also an island.,neutral
7912,data/MELD.Raw/train_audio/dia836_utt4.mp3,neutral,"Hey, what time is it?",neutral
7913,data/MELD.Raw/train_audio/dia836_utt5.mp3,neutral,2:17.,neutral
7914,data/MELD.Raw/train_audio/dia836_utt6.mp3,surprise,"Wow! You realize that we've been throwing this ball, without dropping it, for like an hour?",positive
7915,data/MELD.Raw/train_audio/dia836_utt7.mp3,surprise,Are you serious?!,positive
7916,data/MELD.Raw/train_audio/dia836_utt8.mp3,neutral,Yeah. I realized it about a half-hour ago but I didn't want to say anything 'cause I didn't want to jinx it.,neutral
7917,data/MELD.Raw/train_audio/dia836_utt9.mp3,surprise,Wow! We are pretty good at this! Hey! We totally forgot about lunch!,positive
7918,data/MELD.Raw/train_audio/dia836_utt10.mp3,anger,"Oh, I-I, I think that's the first time I ever missed a meal!  Yeah, my pants are a little loose!",negative
7919,data/MELD.Raw/train_audio/dia836_utt11.mp3,neutral,"Hey, you guys",neutral
7920,data/MELD.Raw/train_audio/dia836_utt12.mp3,joy,Hey!,positive
7921,data/MELD.Raw/train_audio/dia837_utt0.mp3,neutral,Who is it?,neutral
7922,data/MELD.Raw/train_audio/dia837_utt1.mp3,joy,Its Phoebe! Phoebe!,positive
7923,data/MELD.Raw/train_audio/dia837_utt2.mp3,joy,Hey!,positive
7924,data/MELD.Raw/train_audio/dia838_utt0.mp3,surprise,Oh God. So-so youre making porn movies.,negative
7925,data/MELD.Raw/train_audio/dia839_utt0.mp3,anger,No Im not.,negative
7926,data/MELD.Raw/train_audio/dia839_utt1.mp3,anger,Youre making one right now!,negative
7927,data/MELD.Raw/train_audio/dia839_utt2.mp3,neutral,And-,neutral
7928,data/MELD.Raw/train_audio/dia839_utt3.mp3,neutral,"Yeah, can I help you with something?",neutral
7929,data/MELD.Raw/train_audio/dia839_utt4.mp3,joy,"Look, Im talking right now! Youreyou mean her.",positive
7930,data/MELD.Raw/train_audio/dia839_utt5.mp3,neutral,"Yknow, twin stuff is always a real big seller.",neutral
7931,data/MELD.Raw/train_audio/dia839_utt6.mp3,surprise,What?!,negative
7932,data/MELD.Raw/train_audio/dia839_utt7.mp3,neutral,"Yeah, I can talk them into giving you like, 30 dollars.",neutral
7933,data/MELD.Raw/train_audio/dia839_utt8.mp3,disgust,No!!,negative
7934,data/MELD.Raw/train_audio/dia839_utt11.mp3,anger,And stop using my name!,negative
7935,data/MELD.Raw/train_audio/dia839_utt12.mp3,disgust,And shame on you!,negative
7936,data/MELD.Raw/train_audio/dia839_utt13.mp3,disgust,And shame on all of you!,negative
7937,data/MELD.Raw/train_audio/dia839_utt14.mp3,disgust,Youre disgusting!,negative
7938,data/MELD.Raw/train_audio/dia839_utt15.mp3,disgust,Especially you  with that!,negative
7939,data/MELD.Raw/train_audio/dia840_utt0.mp3,joy,Hey!,positive
7940,data/MELD.Raw/train_audio/dia840_utt1.mp3,joy,Hi Pheebs!,positive
7941,data/MELD.Raw/train_audio/dia840_utt2.mp3,neutral,Are you moving out?,neutral
7942,data/MELD.Raw/train_audio/dia840_utt3.mp3,neutral,"No, these aren't all my suitcases.  This one's Paolo's.",neutral
7943,data/MELD.Raw/train_audio/dia840_utt4.mp3,neutral,"Um, um, Rachel can we talk for a sec?",neutral
7944,data/MELD.Raw/train_audio/dia840_utt5.mp3,neutral,"Well, sure...just a sec, though, 'cause Paolo's on his way over.",neutral
7945,data/MELD.Raw/train_audio/dia840_utt6.mp3,fear,"Oh!  Ok, um, ok, um,",negative
7946,data/MELD.Raw/train_audio/dia840_utt7.mp3,joy,"Oh, Pheebs, Pheebs...",positive
7947,data/MELD.Raw/train_audio/dia840_utt8.mp3,neutral,"Ok, um,  we haven't known each other for that long a time, and, um, there are three things that you should know about me.",neutral
7948,data/MELD.Raw/train_audio/dia840_utt9.mp3,neutral,"One, my friends are the most important thing in my life, two, I never lie, and three, I make the best oatmeal raisin cookies in the world.",neutral
7949,data/MELD.Raw/train_audio/dia840_utt10.mp3,surprise,"Ok, thanks Pheebs  Oh my God, why have I never tasted these before?!",positive
7950,data/MELD.Raw/train_audio/dia840_utt11.mp3,neutral,"Oh, I don't make them a lot because I don't think it's fair to the other cookies",neutral
7951,data/MELD.Raw/train_audio/dia840_utt12.mp3,surprise,"All right, well, you're right, these are the best oatmeal cookies I've ever had.",positive
7952,data/MELD.Raw/train_audio/dia840_utt13.mp3,neutral,Which proves that I never lie.,neutral
7953,data/MELD.Raw/train_audio/dia840_utt14.mp3,neutral,I guess you don't.,neutral
7954,data/MELD.Raw/train_audio/dia840_utt15.mp3,sadness,Paolo made a pass at me.,negative
7955,data/MELD.Raw/train_audio/dia841_utt0.mp3,fear,"Im so sorry. Please, stop freaking out.",negative
7956,data/MELD.Raw/train_audio/dia841_utt1.mp3,neutral,Im not freaking out.,neutral
7957,data/MELD.Raw/train_audio/dia841_utt2.mp3,neutral,Why would I be freaking out?,neutral
7958,data/MELD.Raw/train_audio/dia841_utt3.mp3,neutral,"A woman named Heldi called and said we were getting married, but that happens everyday.",neutral
7959,data/MELD.Raw/train_audio/dia841_utt4.mp3,anger,"Honey, we were at this beautiful place, and I-I-I just put our names down for fun!",negative
7960,data/MELD.Raw/train_audio/dia841_utt5.mp3,neutral,"I mean, whats the harm in that?",neutral
7961,data/MELD.Raw/train_audio/dia841_utt6.mp3,sadness,Right here!,negative
7962,data/MELD.Raw/train_audio/dia841_utt7.mp3,anger,"Chandler, please dont think I was trying to pressure you. Phoebe and Rachel",negative
7963,data/MELD.Raw/train_audio/dia841_utt8.mp3,anger,Phoebe and Rachel!,negative
7964,data/MELD.Raw/train_audio/dia841_utt9.mp3,sadness,"So the people that knew about our wedding before me were you, Phoebe and Rachel, Heldi, and apparently some band called Starlight Magic 7 who are available by the way!",negative
7965,data/MELD.Raw/train_audio/dia841_utt10.mp3,sadness,"It was a mistake. Please dont take this to mean anything, because it doesnt.",negative
7966,data/MELD.Raw/train_audio/dia841_utt11.mp3,neutral,Okay.,neutral
7967,data/MELD.Raw/train_audio/dia841_utt12.mp3,joy,Really?,positive
7968,data/MELD.Raw/train_audio/dia841_utt13.mp3,neutral,"Yes, if it really doesnt mean anything, because you know that Im just not ready",neutral
7969,data/MELD.Raw/train_audio/dia841_utt14.mp3,neutral,I know! I know.,neutral
7970,data/MELD.Raw/train_audio/dia841_utt15.mp3,neutral,Okay.,neutral
7971,data/MELD.Raw/train_audio/dia841_utt16.mp3,anger,Im gonna go tell Joey that  that youre back. I was really worried about you.,negative
7972,data/MELD.Raw/train_audio/dia841_utt17.mp3,neutral,"Hey, did she buy it?",neutral
7973,data/MELD.Raw/train_audio/dia841_utt18.mp3,neutral,Totally.,neutral
7974,data/MELD.Raw/train_audio/dia841_utt19.mp3,neutral,So did Heldi show you the place?,neutral
7975,data/MELD.Raw/train_audio/dia841_utt20.mp3,neutral,"Yeah, its beautiful.",neutral
7976,data/MELD.Raw/train_audio/dia841_utt21.mp3,joy,I cant believe youre gonna ask Monica to marry you!,positive
7977,data/MELD.Raw/train_audio/dia841_utt22.mp3,neutral,I know.,neutral
7978,data/MELD.Raw/train_audio/dia842_utt0.mp3,neutral,"Okay look, I have an idea.",neutral
7979,data/MELD.Raw/train_audio/dia842_utt1.mp3,neutral,"Why dont we, why dont we see what kind of number he has on his speed dial, and then from that we can tell who has more in common with him.",neutral
7980,data/MELD.Raw/train_audio/dia842_utt2.mp3,neutral,And then whoever does gets the phone.,neutral
7981,data/MELD.Raw/train_audio/dia842_utt3.mp3,neutral,"All right, first name on the speed dial is mom.",neutral
7982,data/MELD.Raw/train_audio/dia842_utt4.mp3,sadness,"Ohh, I lost my mom to suicide.",negative
7983,data/MELD.Raw/train_audio/dia842_utt5.mp3,sadness,"Okay no way, you cannot use that to get the cute guy and the last blueberry muffin.",negative
7984,data/MELD.Raw/train_audio/dia842_utt6.mp3,sadness,Did I use that already today? Im sorry.,negative
7985,data/MELD.Raw/train_audio/dia842_utt7.mp3,neutral,Joe.,neutral
7986,data/MELD.Raw/train_audio/dia842_utt10.mp3,joy,"Oh, I win! Hes got",positive
7987,data/MELD.Raw/train_audio/dia842_utt11.mp3,neutral,So you dont know thats,neutral
7988,data/MELD.Raw/train_audio/dia842_utt12.mp3,surprise,His new girlfriend!,negative
7989,data/MELD.Raw/train_audio/dia843_utt0.mp3,surprise,I cant believe this. Do you think that your parents could help pay for it?,negative
7990,data/MELD.Raw/train_audio/dia843_utt1.mp3,sadness,"I dont know, my mother spent most of her money on her fourth wedding.",negative
7991,data/MELD.Raw/train_audio/dia843_utt2.mp3,anger,Shes saving the rest for her divorce.,negative
7992,data/MELD.Raw/train_audio/dia843_utt3.mp3,neutral,And any extra cash my father has he saves for his yearly trips to,neutral
7993,data/MELD.Raw/train_audio/dia843_utt4.mp3,neutral,Well what happened at dinner?,neutral
7994,data/MELD.Raw/train_audio/dia843_utt5.mp3,anger,My parents spent the money for our wedding!,negative
7995,data/MELD.Raw/train_audio/dia843_utt6.mp3,surprise,My God! What did you order?!,negative
7996,data/MELD.Raw/train_audio/dia843_utt7.mp3,sadness,"Wait, but theres no money! Well this is terrible! You guys are gonna have to get married in like a, rec. center!",negative
7997,data/MELD.Raw/train_audio/dia843_utt8.mp3,neutral,"Honey, its gonna be okay.",neutral
7998,data/MELD.Raw/train_audio/dia843_utt9.mp3,sadness,No! No its not! Its not gonna be okay! It sucks! No swing band! No lilies!,negative
7999,data/MELD.Raw/train_audio/dia843_utt10.mp3,neutral,"No, yknow what?",neutral
8000,data/MELD.Raw/train_audio/dia843_utt11.mp3,neutral,Its gonna be okay.,neutral
8001,data/MELD.Raw/train_audio/dia843_utt12.mp3,neutral,I mean you dont have to have this rustic Italian feast.,neutral
8002,data/MELD.Raw/train_audio/dia843_utt13.mp3,neutral,Yknow?,neutral
8003,data/MELD.Raw/train_audio/dia843_utt14.mp3,neutral,"And-and you dont need, you dont need this custom-made, empire-waisted, duchess, satin gown; you can wear off the rack.",neutral
8004,data/MELD.Raw/train_audio/dia844_utt0.mp3,neutral,"Dr. Geller, theres a seat over here.",neutral
8005,data/MELD.Raw/train_audio/dia844_utt1.mp3,neutral,"Thank you, Dr. Phillips, but Im having my lunch at this table, here in the middle.",neutral
8006,data/MELD.Raw/train_audio/dia844_utt2.mp3,neutral,"Im having lunch right here, with my good friend Joey, if hell sit with me.",neutral
8007,data/MELD.Raw/train_audio/dia844_utt3.mp3,neutral,I will sit with you Dr. Geller.,neutral
8008,data/MELD.Raw/train_audio/dia844_utt4.mp3,neutral,"Y'know, we work in a museum of natural history, and yet there is something unnatural about the way we eat lunch.",neutral
8009,data/MELD.Raw/train_audio/dia844_utt5.mp3,sadness,"Now, I look around this cafeteria, and yknow what I see, I see-I see division.",negative
8010,data/MELD.Raw/train_audio/dia844_utt6.mp3,fear,"Division, between people in white coats and people in blue blazers, and I ask myself, ""My God why?!""",negative
8011,data/MELD.Raw/train_audio/dia844_utt7.mp3,neutral,"Now, I say we shed these-these coats that separate us, and we get to know the people underneath.",neutral
8012,data/MELD.Raw/train_audio/dia844_utt8.mp3,joy,Im Ross!,positive
8013,data/MELD.Raw/train_audio/dia844_utt9.mp3,joy,"Im divorced, and I have a kid!",positive
8014,data/MELD.Raw/train_audio/dia844_utt10.mp3,joy,Im Joey! Im an actor! I dont know squat about dinosaurs!,positive
8015,data/MELD.Raw/train_audio/dia844_utt11.mp3,anger,"Im Ted, and I just moved here a month ago, and New York really scares me.",negative
8016,data/MELD.Raw/train_audio/dia844_utt12.mp3,joy,"All right, there you go!",positive
8017,data/MELD.Raw/train_audio/dia844_utt13.mp3,anger,"Yeah, you hang in there Teddy!",negative
8018,data/MELD.Raw/train_audio/dia844_utt14.mp3,neutral,"Im Andrew, and I didnt pay for this pear.",neutral
8019,data/MELD.Raw/train_audio/dia844_utt15.mp3,joy,"Okay, good-good for you.",positive
8020,data/MELD.Raw/train_audio/dia844_utt16.mp3,neutral,"Im Rhonda,  and these arent real!",neutral
8021,data/MELD.Raw/train_audio/dia844_utt17.mp3,surprise,"Wow, Rhonda.",positive
8022,data/MELD.Raw/train_audio/dia844_utt18.mp3,neutral,Im Scott.,neutral
8023,data/MELD.Raw/train_audio/dia844_utt19.mp3,neutral,"Yeah, okay, Scott!",neutral
8024,data/MELD.Raw/train_audio/dia844_utt20.mp3,fear,And I need to flip the light switch on and off 17 times before I leave a room or my family will die.,negative
8025,data/MELD.Raw/train_audio/dia845_utt0.mp3,neutral,So thanks for the warm welcome.,neutral
8026,data/MELD.Raw/train_audio/dia845_utt1.mp3,joy,"Its good to have you guys on my team, and I come to play.",positive
8027,data/MELD.Raw/train_audio/dia845_utt2.mp3,neutral,I hope you do too.,neutral
8028,data/MELD.Raw/train_audio/dia845_utt3.mp3,joy,"Now, lets go out there and get em!",positive
8029,data/MELD.Raw/train_audio/dia845_utt4.mp3,neutral,"And remember, there is no I in team.",neutral
8030,data/MELD.Raw/train_audio/dia845_utt5.mp3,joy,"Yes, but theres two in martini, soo everybody",positive
8031,data/MELD.Raw/train_audio/dia845_utt6.mp3,neutral,You! Chuckles! Whats your name?,neutral
8032,data/MELD.Raw/train_audio/dia845_utt7.mp3,fear,"Oh its Bing, sir. Im sorry , I was just ah...",negative
8033,data/MELD.Raw/train_audio/dia845_utt8.mp3,neutral,"No-no, I heard what you said, funny.",neutral
8034,data/MELD.Raw/train_audio/dia845_utt9.mp3,joy,I like funny.,positive
